wareh,capacity,buffer,CHI,CHILOC,GS,BS,RND
2.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
2.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
2.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
3.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
3.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
3.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
4.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
4.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
4.0,48000.0,8000.0,0.0,0.0,0.0,0.0,0.0
2.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
2.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
2.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
3.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
3.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
3.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
4.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
4.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
4.0,54000.0,9000.0,0.0,0.0,0.0,0.0,0.0
2.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
2.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
2.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
3.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
3.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
3.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
4.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
4.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
4.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0
